Magnitude, Longitude, Latitude, Depth, Year, Month, Day, Error
2.24, -96.849, 35.970, 6, 2014, 05, 12, 0.250
2.47, -96.922, 36.175, 7, 2014, 05, 12, 0.250
2.62, -97.440, 36.071, 5, 2014, 05, 12, 0.250
2.55, -97.656, 36.871, 5, 2014, 05, 12, 0.250
2.39, -96.916, 35.664, 5, 2014, 05, 12, 0.250
2.24, -97.118, 36.312, 5, 2014, 05, 12, 0.250
2.24, -97.084, 36.033, 5, 2014, 05, 12, 0.250
2.24, -97.250, 35.491, 8, 2014, 05, 12, 0.250
2.01, -97.259, 35.490, 7, 2014, 05, 12, 0.250
2.55, -98.294, 36.867, 5, 2014, 05, 12, 0.250
2.16, -97.144, 35.803, 4, 2014, 05, 12, 0.250
2.47, -97.091, 36.033, 4, 2014, 05, 12, 0.250
2.16, -97.225, 35.721, 4, 2014, 05, 13, 0.250
2.32, -96.819, 36.130, 6, 2014, 05, 13, 0.250
2.32, -97.739, 36.119, 5, 2014, 05, 13, 0.250
2.39, -97.473, 36.118, 5, 2014, 05, 13, 0.250
2.39, -97.026, 36.182, 6, 2014, 05, 13, 0.250
2.39, -97.122, 35.528, 7, 2014, 05, 13, 0.250
3.08, -97.495, 35.783, 5, 2014, 05, 13, 0.250
2.62, -97.423, 35.722, 5, 2014, 05, 13, 0.250
2.62, -96.781, 36.216, 5, 2014, 05, 13, 0.250
3.00, -97.458, 35.745, 9, 2014, 05, 13, 0.250
2.24, -97.284, 36.140, 5, 2014, 05, 13, 0.250
3.00, -97.495, 35.787, 8, 2014, 05, 13, 0.250
3.00, -97.807, 36.588, 3, 2014, 05, 13, 0.250
2.47, -96.868, 36.156, 5, 2014, 05, 13, 0.250
2.32, -97.632, 36.762, 5, 2014, 05, 13, 0.250
2.32, -97.143, 35.806, 5, 2014, 05, 13, 0.250
2.55, -97.296, 36.130, 5, 2014, 05, 13, 0.250
2.70, -97.569, 35.766, 6, 2014, 05, 13, 0.250
2.55, -97.272, 36.128, 5, 2014, 05, 13, 0.250
2.62, -97.675, 36.802, 5, 2014, 05, 13, 0.250
2.39, -96.919, 36.305, 5, 2014, 05, 13, 0.250
3.38, -96.894, 36.139, 5, 2014, 05, 13, 0.250
2.39, -97.478, 36.124, 5, 2014, 05, 13, 0.250
2.32, -97.310, 36.344, 5, 2014, 05, 13, 0.250
2.93, -96.902, 36.289, 5, 2014, 05, 14, 0.250
2.16, -97.601, 35.762, 8, 2014, 05, 14, 0.250
3.00, -97.486, 35.774, 5, 2014, 05, 14, 0.250
2.16, -97.302, 36.359, 5, 2014, 05, 14, 0.250
2.70, -98.022, 36.666, 5, 2014, 05, 14, 0.250
2.85, -98.095, 36.850, 5, 2014, 05, 14, 0.250
2.24, -97.064, 36.088, 5, 2014, 05, 14, 0.250
2.85, -97.054, 36.105, 5, 2014, 05, 14, 0.250
2.55, -97.817, 36.612, 5, 2014, 05, 14, 0.250
2.70, -97.734, 36.831, 5, 2014, 05, 14, 0.250
3.23, -97.665, 36.876, 5, 2014, 05, 14, 0.250
1.94, -96.444, 35.402, 5, 2014, 05, 14, 0.250
2.32, -97.566, 35.760, 5, 2014, 05, 14, 0.250
3.38, -97.660, 36.798, 3, 2014, 05, 15, 0.250
2.85, -97.272, 36.126, 4, 2014, 05, 15, 0.250
2.62, -97.261, 36.124, 4, 2014, 05, 15, 0.250
3.08, -97.275, 36.127, 4, 2014, 05, 15, 0.250
2.93, -97.069, 36.449, 5, 2014, 05, 15, 0.250
2.85, -97.077, 36.442, 3, 2014, 05, 15, 0.250
2.62, -97.281, 35.888, 5, 2014, 05, 15, 0.250
2.70, -97.083, 35.940, 4, 2014, 05, 15, 0.250
3.37, -97.480, 35.790, 7, 2014, 05, 15, 0.100
2.93, -97.484, 35.776, 7, 2014, 05, 15, 0.250
2.77, -98.263, 36.905, 5, 2014, 05, 15, 0.250
2.39, -97.227, 35.560, 6, 2014, 05, 15, 0.250
2.39, -97.271, 36.122, 4, 2014, 05, 15, 0.250
2.09, -97.333, 35.970, 5, 2014, 05, 15, 0.250
2.55, -98.374, 36.623, 5, 2014, 05, 16, 0.250
2.16, -97.247, 36.109, 5, 2014, 05, 16, 0.250
3.15, -96.312, 34.429, 5, 2014, 05, 16, 0.250
2.09, -97.386, 35.583, 7, 2014, 05, 16, 0.250
2.24, -97.824, 36.591, 5, 2014, 05, 16, 0.250
2.09, -96.894, 36.285, 7, 2014, 05, 16, 0.250
2.85, -97.069, 36.444, 5, 2014, 05, 16, 0.250
2.85, -97.276, 36.132, 4, 2014, 05, 16, 0.250
2.47, -97.271, 36.123, 5, 2014, 05, 16, 0.250
2.85, -97.271, 36.135, 5, 2014, 05, 16, 0.250
2.70, -97.063, 36.450, 5, 2014, 05, 16, 0.250
2.55, -97.920, 36.715, 5, 2014, 05, 16, 0.250
2.18, -97.916, 36.738, 5, 2014, 05, 16, 0.240
3.23, -96.859, 36.161, 8, 2014, 05, 16, 0.250
2.77, -97.068, 36.087, 3, 2014, 05, 17, 0.250
3.23, -97.261, 36.279, 5, 2014, 05, 17, 0.250
2.77, -97.060, 36.096, 5, 2014, 05, 17, 0.250
2.32, -97.256, 36.281, 9, 2014, 05, 17, 0.250
2.09, -97.067, 36.099, 5, 2014, 05, 17, 0.250
2.70, -96.749, 36.154, 6, 2014, 05, 17, 0.250
2.47, -97.346, 35.845, 5, 2014, 05, 17, 0.250
2.62, -98.125, 36.884, 5, 2014, 05, 17, 0.250
2.24, -96.749, 36.151, 5, 2014, 05, 17, 0.250
2.39, -97.803, 36.593, 5, 2014, 05, 17, 0.250
2.70, -97.068, 36.095, 3, 2014, 05, 17, 0.250
2.55, -97.810, 36.593, 6, 2014, 05, 17, 0.250
2.39, -97.259, 36.281, 5, 2014, 05, 17, 0.250
2.62, -97.259, 36.281, 5, 2014, 05, 17, 0.250
2.77, -98.329, 36.592, 5, 2014, 05, 17, 0.250
2.48, -97.803, 36.576, 5, 2014, 05, 17, 0.240
3.31, -97.070, 36.095, 3, 2014, 05, 17, 0.250
3.00, -97.272, 36.130, 4, 2014, 05, 17, 0.250
2.93, -97.273, 36.128, 4, 2014, 05, 17, 0.250
2.47, -97.070, 36.091, 3, 2014, 05, 18, 0.250
2.85, -97.274, 36.130, 5, 2014, 05, 18, 0.250
3.31, -96.937, 35.808, 5, 2014, 05, 18, 0.250
2.77, -97.068, 36.092, 4, 2014, 05, 18, 0.250
2.70, -98.733, 36.783, 14, 2014, 05, 18, 0.250
2.01, -96.906, 36.276, 6, 2014, 05, 18, 0.250
2.62, -97.061, 36.096, 4, 2014, 05, 18, 0.250
2.77, -96.866, 36.148, 5, 2014, 05, 18, 0.250
2.62, -97.803, 36.594, 5, 2014, 05, 18, 0.250
3.15, -97.799, 36.592, 5, 2014, 05, 18, 0.250
2.47, -97.801, 36.595, 5, 2014, 05, 18, 0.250
2.62, -98.036, 36.701, 5, 2014, 05, 18, 0.250
3.08, -97.065, 36.095, 4, 2014, 05, 19, 0.250
3.31, -97.445, 36.110, 6, 2014, 05, 19, 0.250
2.70, -97.867, 36.878, 5, 2014, 05, 19, 0.250
3.15, -97.069, 36.091, 4, 2014, 05, 19, 0.250
2.93, -97.242, 35.485, 7, 2014, 05, 19, 0.250
2.70, -96.765, 35.538, 5, 2014, 05, 19, 0.250
2.70, -97.239, 35.488, 5, 2014, 05, 19, 0.250
2.62, -97.248, 35.485, 7, 2014, 05, 19, 0.250
2.62, -97.252, 35.486, 7, 2014, 05, 19, 0.250
2.70, -97.490, 35.773, 7, 2014, 05, 19, 0.250
2.77, -97.487, 35.775, 8, 2014, 05, 19, 0.250
2.47, -97.806, 36.590, 5, 2014, 05, 19, 0.250
3.31, -97.255, 35.486, 8, 2014, 05, 20, 0.250
2.62, -97.256, 35.490, 7, 2014, 05, 20, 0.250
2.93, -97.245, 35.484, 8, 2014, 05, 20, 0.250
3.38, -97.248, 35.481, 8, 2014, 05, 20, 0.250
2.24, -97.250, 35.491, 7, 2014, 05, 20, 0.250
3.37, -97.220, 35.530, 4, 2014, 05, 20, 0.100
2.77, -96.870, 36.377, 7, 2014, 05, 20, 0.250
2.70, -97.064, 36.441, 5, 2014, 05, 20, 0.250
3.23, -97.241, 35.498, 7, 2014, 05, 20, 0.250
2.39, -97.242, 35.504, 7, 2014, 05, 20, 0.250
2.24, -97.247, 35.499, 6, 2014, 05, 20, 0.250
2.16, -97.287, 35.588, 5, 2014, 05, 20, 0.250
2.85, -97.236, 35.493, 7, 2014, 05, 20, 0.250
2.62, -97.304, 36.082, 5, 2014, 05, 20, 0.250
2.55, -97.047, 36.089, 5, 2014, 05, 21, 0.250
2.62, -97.057, 36.264, 10, 2014, 05, 21, 0.250
2.62, -97.817, 36.619, 5, 2014, 05, 21, 0.250
2.85, -97.825, 36.605, 5, 2014, 05, 21, 0.250
2.77, -97.443, 36.112, 5, 2014, 05, 21, 0.250
2.47, -97.083, 36.093, 4, 2014, 05, 21, 0.250
2.55, -97.622, 36.577, 5, 2014, 05, 21, 0.250
2.77, -97.149, 36.397, 5, 2014, 05, 21, 0.250
2.47, -97.865, 36.612, 11, 2014, 05, 21, 0.250
2.77, -97.383, 35.594, 6, 2014, 05, 21, 0.250
2.24, -97.244, 35.504, 7, 2014, 05, 21, 0.250
2.39, -97.148, 36.394, 5, 2014, 05, 21, 0.250
2.16, -97.606, 34.409, 0, 2014, 05, 21, 0.250
2.01, -96.815, 36.138, 5, 2014, 05, 21, 0.250
2.68, -97.283, 35.905, 7, 2014, 05, 21, 0.240
3.00, -97.698, 36.642, 6, 2014, 05, 22, 0.250
3.63, -97.480, 35.790, 7, 2014, 05, 22, 0.100
2.24, -97.238, 35.494, 7, 2014, 05, 22, 0.250
2.09, -96.830, 36.130, 5, 2014, 05, 22, 0.250
2.47, -97.695, 36.635, 5, 2014, 05, 22, 0.250
2.70, -97.637, 36.122, 5, 2014, 05, 22, 0.250
2.62, -97.700, 36.638, 5, 2014, 05, 22, 0.250
2.55, -97.250, 36.271, 5, 2014, 05, 22, 0.250
2.24, -96.929, 36.175, 5, 2014, 05, 22, 0.250
2.77, -97.269, 36.129, 5, 2014, 05, 22, 0.250
2.77, -98.362, 36.761, 5, 2014, 05, 22, 0.250
2.62, -97.240, 35.494, 7, 2014, 05, 22, 0.250
2.55, -98.383, 36.764, 5, 2014, 05, 22, 0.250
2.70, -97.331, 36.228, 4, 2014, 05, 22, 0.250
3.08, -97.252, 35.484, 8, 2014, 05, 23, 0.250
2.32, -97.237, 35.496, 7, 2014, 05, 23, 0.250
2.93, -97.852, 35.120, 13, 2014, 05, 24, 0.250
3.00, -96.784, 36.305, 7, 2014, 05, 24, 0.250
2.93, -95.691, 34.769, 5, 2014, 05, 24, 0.250
2.70, -96.794, 36.310, 7, 2014, 05, 24, 0.250
3.15, -97.667, 36.798, 5, 2014, 05, 25, 0.250
2.85, -97.332, 36.223, 4, 2014, 05, 25, 0.250
2.77, -97.491, 34.072, 5, 2014, 05, 25, 0.250
2.93, -97.550, 36.076, 5, 2014, 05, 25, 0.250
2.70, -97.326, 36.224, 3, 2014, 05, 26, 0.250
1.86, -96.826, 35.508, 8, 2014, 05, 26, 0.250
2.39, -97.416, 35.841, 5, 2014, 05, 26, 0.250
2.77, -98.740, 36.766, 1, 2014, 05, 27, 0.250
2.70, -97.271, 36.121, 0, 2014, 05, 27, 0.250
2.24, -97.725, 36.794, 3, 2014, 05, 27, 0.250
2.85, -97.264, 36.108, 5, 2014, 05, 27, 0.250
2.24, -97.746, 36.807, 3, 2014, 05, 27, 0.250
2.09, -97.519, 35.725, 5, 2014, 05, 27, 0.250
2.16, -97.334, 36.220, 5, 2014, 05, 27, 0.250
2.55, -97.526, 35.726, 5, 2014, 05, 27, 0.250
2.39, -97.527, 35.725, 5, 2014, 05, 27, 0.250
2.01, -97.527, 35.725, 6, 2014, 05, 27, 0.250
2.01, -97.531, 35.730, 7, 2014, 05, 27, 0.250
2.47, -97.538, 36.305, 6, 2014, 05, 27, 0.250
2.77, -98.741, 36.764, 0, 2014, 05, 27, 0.250
2.85, -97.537, 36.305, 7, 2014, 05, 27, 0.250
2.77, -97.759, 36.818, 5, 2014, 05, 27, 0.250
2.85, -97.749, 36.816, 5, 2014, 05, 27, 0.250
2.55, -97.006, 36.091, 3, 2014, 05, 27, 0.250
2.55, -96.481, 35.374, 3, 2014, 05, 27, 0.250
3.00, -97.712, 36.866, 1, 2014, 05, 27, 0.250
2.70, -96.999, 36.096, 5, 2014, 05, 27, 0.250
2.62, -97.962, 36.479, 5, 2014, 05, 27, 0.250
2.16, -97.090, 36.250, 5, 2014, 05, 28, 0.250
1.94, -97.445, 36.105, 4, 2014, 05, 28, 0.250
2.39, -97.439, 36.109, 1, 2014, 05, 28, 0.250
2.32, -97.434, 36.107, 5, 2014, 05, 28, 0.250
2.62, -97.760, 36.833, 3, 2014, 05, 28, 0.250
1.86, -97.455, 36.102, 5, 2014, 05, 28, 0.250
1.63, -97.388, 35.581, 5, 2014, 05, 28, 0.250
2.55, -96.799, 36.178, 6, 2014, 05, 28, 0.250
2.09, -97.268, 36.280, 5, 2014, 05, 28, 0.250
2.32, -97.765, 36.836, 5, 2014, 05, 28, 0.250
1.94, -97.420, 35.846, 5, 2014, 05, 28, 0.250
3.08, -97.253, 36.120, 4, 2014, 05, 28, 0.250
2.85, -97.760, 36.817, 5, 2014, 05, 28, 0.250
2.24, -97.933, 36.697, 6, 2014, 05, 28, 0.250
3.00, -97.443, 36.115, 5, 2014, 05, 28, 0.250
2.55, -97.198, 35.557, 7, 2014, 05, 28, 0.250
2.55, -97.949, 36.482, 3, 2014, 05, 28, 0.250
2.39, -97.124, 35.521, 7, 2014, 05, 28, 0.250
2.70, -96.904, 36.166, 8, 2014, 05, 28, 0.250
2.70, -97.763, 36.836, 5, 2014, 05, 28, 0.250
1.94, -96.801, 36.176, 6, 2014, 05, 28, 0.250
3.08, -97.076, 35.865, 5, 2014, 05, 28, 0.250
3.08, -97.680, 36.597, 3, 2014, 05, 28, 0.250
2.24, -97.957, 36.486, 5, 2014, 05, 28, 0.250
2.39, -97.066, 36.065, 5, 2014, 05, 29, 0.250
2.32, -97.372, 36.360, 4, 2014, 05, 29, 0.250
2.32, -97.190, 35.559, 7, 2014, 05, 29, 0.250
2.62, -97.951, 36.481, 4, 2014, 05, 29, 0.250
2.09, -97.453, 36.064, 5, 2014, 05, 29, 0.250
2.47, -97.194, 35.555, 6, 2014, 05, 29, 0.250
2.93, -97.752, 36.815, 4, 2014, 05, 29, 0.250
2.24, -97.073, 36.089, 4, 2014, 05, 29, 0.250
2.24, -97.438, 36.113, 3, 2014, 05, 29, 0.250
1.86, -96.794, 36.175, 7, 2014, 05, 29, 0.250
2.39, -97.268, 36.116, 5, 2014, 05, 29, 0.250
2.93, -97.415, 36.251, 23, 2014, 05, 29, 0.250
1.78, -96.780, 36.185, 7, 2014, 05, 29, 0.250
2.85, -97.293, 35.892, 5, 2014, 05, 29, 0.250
2.39, -97.094, 36.328, 5, 2014, 05, 29, 0.250
3.00, -97.543, 36.299, 15, 2014, 05, 29, 0.250
2.77, -97.328, 36.226, 5, 2014, 05, 30, 0.250
3.46, -97.760, 36.813, 3, 2014, 05, 30, 0.250
3.39, -98.320, 36.590, 6, 2014, 05, 30, 0.100
3.23, -97.966, 36.480, 4, 2014, 05, 30, 0.250
3.73, -97.250, 35.490, 5, 2014, 05, 31, 0.100
2.62, -97.253, 35.486, 8, 2014, 05, 31, 0.250
3.00, -96.976, 36.293, 5, 2014, 05, 31, 0.250
2.62, -97.160, 36.292, 5, 2014, 06, 01, 0.250
3.23, -96.506, 35.418, 5, 2014, 06, 01, 0.250
2.93, -97.237, 35.503, 6, 2014, 06, 01, 0.250
2.39, -97.236, 35.500, 7, 2014, 06, 01, 0.250
3.48, -97.240, 35.500, 4, 2014, 06, 01, 0.100
3.00, -97.236, 35.497, 6, 2014, 06, 01, 0.250
2.47, -96.763, 35.531, 5, 2014, 06, 02, 0.250
2.77, -97.860, 36.860, 5, 2014, 06, 02, 0.250
2.39, -97.077, 36.076, 5, 2014, 06, 02, 0.250
2.47, -98.200, 36.687, 5, 2014, 06, 02, 0.250
1.94, -97.149, 35.500, 6, 2014, 06, 02, 0.250
2.39, -97.238, 35.503, 7, 2014, 06, 02, 0.250
2.16, -97.245, 35.493, 5, 2014, 06, 02, 0.250
2.47, -97.253, 35.498, 7, 2014, 06, 02, 0.250
2.01, -97.058, 35.662, 4, 2014, 06, 02, 0.250
2.70, -97.350, 35.972, 1, 2014, 06, 02, 0.250
2.09, -97.404, 35.728, 5, 2014, 06, 02, 0.250
2.24, -97.240, 35.501, 5, 2014, 06, 02, 0.250
2.47, -97.530, 35.727, 5, 2014, 06, 02, 0.250
2.70, -97.522, 35.729, 5, 2014, 06, 02, 0.250
2.55, -96.491, 35.368, 5, 2014, 06, 02, 0.250
2.39, -97.698, 34.499, 5, 2014, 06, 02, 0.250
3.31, -97.258, 35.494, 6, 2014, 06, 02, 0.250
2.47, -97.146, 35.803, 5, 2014, 06, 02, 0.250
2.39, -97.278, 36.514, 5, 2014, 06, 02, 0.250
3.31, -97.427, 35.718, 5, 2014, 06, 02, 0.250
2.62, -97.426, 35.719, 5, 2014, 06, 02, 0.250
2.32, -97.426, 35.720, 5, 2014, 06, 02, 0.250
3.23, -97.424, 35.719, 5, 2014, 06, 02, 0.250
2.93, -97.303, 35.889, 5, 2014, 06, 02, 0.250
3.00, -97.395, 35.737, 3, 2014, 06, 02, 0.250
2.09, -97.606, 34.603, 5, 2014, 06, 03, 0.250
2.62, -97.413, 35.731, 4, 2014, 06, 03, 0.250
3.00, -96.955, 35.615, 5, 2014, 06, 03, 0.250
2.47, -97.422, 35.719, 5, 2014, 06, 03, 0.250
2.55, -97.825, 36.583, 6, 2014, 06, 03, 0.250
2.85, -97.076, 35.864, 5, 2014, 06, 03, 0.250
2.55, -97.677, 34.504, 5, 2014, 06, 03, 0.250
3.08, -97.613, 36.147, 5, 2014, 06, 03, 0.250
2.47, -97.239, 36.518, 9, 2014, 06, 03, 0.250
2.62, -97.471, 34.066, 12, 2014, 06, 03, 0.250
2.16, -97.074, 36.085, 4, 2014, 06, 03, 0.250
2.85, -97.409, 35.727, 5, 2014, 06, 03, 0.250
2.77, -97.334, 36.226, 5, 2014, 06, 04, 0.250
2.47, -97.678, 34.504, 5, 2014, 06, 04, 0.250
2.47, -96.780, 35.940, 5, 2014, 06, 04, 0.250
2.39, -97.271, 36.124, 3, 2014, 06, 04, 0.250
2.62, -98.484, 36.712, 5, 2014, 06, 04, 0.250
2.62, -97.396, 35.946, 5, 2014, 06, 04, 0.250
2.70, -98.424, 36.529, 5, 2014, 06, 04, 0.250
2.70, -98.204, 36.670, 5, 2014, 06, 04, 0.250
2.16, -96.961, 35.612, 6, 2014, 06, 05, 0.250
2.55, -97.003, 36.092, 6, 2014, 06, 05, 0.250
2.47, -97.417, 35.723, 5, 2014, 06, 05, 0.250
2.24, -96.802, 35.909, 4, 2014, 06, 05, 0.250
2.47, -97.401, 35.737, 5, 2014, 06, 05, 0.250
2.62, -97.077, 36.087, 4, 2014, 06, 05, 0.250
2.70, -97.354, 35.669, 5, 2014, 06, 05, 0.250
2.39, -97.821, 36.605, 6, 2014, 06, 05, 0.250
2.77, -96.793, 36.312, 5, 2014, 06, 05, 0.250
2.55, -97.094, 36.035, 4, 2014, 06, 05, 0.250
2.39, -97.012, 36.164, 7, 2014, 06, 05, 0.250
2.93, -96.834, 35.479, 6, 2014, 06, 05, 0.250
2.85, -97.410, 35.729, 4, 2014, 06, 05, 0.250
2.55, -97.871, 36.659, 5, 2014, 06, 06, 0.250
2.70, -97.235, 35.498, 6, 2014, 06, 06, 0.250
2.85, -97.441, 36.109, 2, 2014, 06, 06, 0.250
2.93, -97.442, 36.110, 3, 2014, 06, 06, 0.250
2.47, -97.352, 35.619, 5, 2014, 06, 06, 0.250
2.47, -97.269, 35.896, 1, 2014, 06, 06, 0.250
2.39, -97.402, 35.735, 4, 2014, 06, 06, 0.250
2.70, -97.401, 36.869, 3, 2014, 06, 07, 0.250
2.47, -97.860, 36.722, 5, 2014, 06, 07, 0.250
2.85, -97.269, 36.513, 2, 2014, 06, 07, 0.250
2.55, -97.423, 35.718, 5, 2014, 06, 07, 0.250
2.62, -97.677, 34.506, 5, 2014, 06, 07, 0.250
2.85, -97.405, 36.871, 6, 2014, 06, 07, 0.250
2.77, -97.139, 35.479, 7, 2014, 06, 08, 0.250
2.62, -97.430, 35.716, 6, 2014, 06, 08, 0.250
2.55, -97.026, 35.461, 6, 2014, 06, 08, 0.250
2.16, -97.430, 35.716, 6, 2014, 06, 08, 0.250
2.62, -98.119, 36.543, 5, 2014, 06, 08, 0.250
3.00, -97.837, 36.602, 6, 2014, 06, 08, 0.250
2.85, -97.829, 36.604, 5, 2014, 06, 08, 0.250
2.62, -97.442, 36.109, 4, 2014, 06, 09, 0.250
2.70, -96.860, 36.080, 5, 2014, 06, 09, 0.250
2.85, -96.856, 36.084, 5, 2014, 06, 09, 0.250
2.32, -96.994, 35.536, 6, 2014, 06, 09, 0.250
2.70, -97.426, 36.324, 5, 2014, 06, 09, 0.250
2.77, -97.398, 36.875, 6, 2014, 06, 09, 0.250
2.77, -97.405, 36.874, 6, 2014, 06, 09, 0.250
2.55, -97.415, 35.721, 5, 2014, 06, 09, 0.250
2.62, -97.322, 36.231, 5, 2014, 06, 10, 0.250
2.01, -97.491, 35.777, 7, 2014, 06, 10, 0.250
3.23, -97.428, 35.717, 5, 2014, 06, 10, 0.250
2.47, -96.703, 36.155, 5, 2014, 06, 10, 0.250
2.39, -97.436, 35.712, 5, 2014, 06, 10, 0.250
2.32, -96.735, 36.153, 6, 2014, 06, 10, 0.250
2.93, -96.707, 36.159, 8, 2014, 06, 10, 0.250
3.23, -97.429, 35.715, 5, 2014, 06, 10, 0.250
2.93, -97.427, 35.716, 5, 2014, 06, 10, 0.250
2.62, -97.430, 35.716, 6, 2014, 06, 10, 0.250
1.63, -97.308, 33.962, 5, 2014, 06, 10, 0.250
2.39, -97.424, 35.717, 5, 2014, 06, 10, 0.250
1.63, -97.312, 33.979, 5, 2014, 06, 10, 0.250
1.86, -97.362, 33.948, 5, 2014, 06, 10, 0.250
2.85, -96.796, 36.315, 5, 2014, 06, 10, 0.250
2.85, -97.635, 34.392, 5, 2014, 06, 10, 0.250
2.16, -97.320, 33.940, 5, 2014, 06, 11, 0.250
1.94, -97.320, 33.939, 5, 2014, 06, 11, 0.250
2.24, -98.117, 36.547, 5, 2014, 06, 11, 0.250
2.47, -96.707, 36.157, 5, 2014, 06, 11, 0.250
2.24, -97.842, 36.598, 6, 2014, 06, 11, 0.250
3.15, -97.649, 36.929, 9, 2014, 06, 11, 0.250
2.47, -96.702, 36.152, 5, 2014, 06, 11, 0.250
2.77, -98.039, 36.695, 3, 2014, 06, 11, 0.250
2.62, -97.146, 35.802, 5, 2014, 06, 11, 0.250
2.93, -98.416, 36.619, 5, 2014, 06, 11, 0.250
2.16, -97.739, 36.649, 5, 2014, 06, 11, 0.250
2.39, -96.690, 34.339, 5, 2014, 06, 11, 0.250
2.55, -97.046, 36.228, 5, 2014, 06, 12, 0.250
2.62, -97.287, 35.580, 5, 2014, 06, 12, 0.250
2.62, -97.422, 35.721, 5, 2014, 06, 12, 0.250
1.86, -97.248, 33.942, 5, 2014, 06, 12, 0.250
2.70, -97.407, 35.738, 4, 2014, 06, 12, 0.250
2.62, -97.231, 35.500, 5, 2014, 06, 12, 0.250
2.62, -97.235, 35.499, 7, 2014, 06, 12, 0.250
2.77, -97.233, 35.502, 7, 2014, 06, 12, 0.250
2.70, -98.186, 36.719, 6, 2014, 06, 12, 0.250
2.93, -96.954, 36.283, 6, 2014, 06, 12, 0.250
2.39, -97.238, 35.497, 7, 2014, 06, 12, 0.250
2.39, -97.021, 35.613, 5, 2014, 06, 12, 0.250
2.47, -97.412, 35.739, 5, 2014, 06, 12, 0.250
2.62, -98.187, 36.711, 6, 2014, 06, 12, 0.250
2.39, -97.412, 35.739, 6, 2014, 06, 12, 0.250
2.47, -97.411, 35.739, 5, 2014, 06, 12, 0.250
2.62, -97.438, 35.711, 5, 2014, 06, 13, 0.250
2.70, -98.184, 36.711, 5, 2014, 06, 13, 0.250
2.32, -97.237, 35.498, 7, 2014, 06, 13, 0.250
2.47, -97.684, 34.493, 5, 2014, 06, 13, 0.250
2.70, -97.688, 34.530, 5, 2014, 06, 13, 0.250
2.70, -97.685, 34.530, 5, 2014, 06, 13, 0.250
1.63, -97.323, 33.927, 5, 2014, 06, 13, 0.250
2.77, -97.483, 35.776, 7, 2014, 06, 13, 0.250
2.93, -97.182, 35.974, 5, 2014, 06, 13, 0.250
2.24, -97.045, 35.589, 6, 2014, 06, 13, 0.250
2.32, -96.851, 36.168, 6, 2014, 06, 13, 0.250
2.39, -97.696, 34.531, 5, 2014, 06, 14, 0.250
1.78, -97.310, 33.951, 5, 2014, 06, 14, 0.250
1.78, -97.312, 33.957, 5, 2014, 06, 14, 0.250
1.86, -97.317, 33.953, 5, 2014, 06, 14, 0.250
2.77, -98.414, 36.746, 2, 2014, 06, 14, 0.250
3.38, -97.623, 36.604, 5, 2014, 06, 14, 0.250
3.15, -97.857, 36.866, 5, 2014, 06, 15, 0.250
3.15, -97.639, 36.833, 2, 2014, 06, 15, 0.250
3.00, -97.565, 36.068, 5, 2014, 06, 15, 0.250
2.47, -97.362, 36.190, 5, 2014, 06, 15, 0.250
1.71, -97.399, 35.589, 7, 2014, 06, 15, 0.250
2.55, -97.112, 35.510, 7, 2014, 06, 15, 0.250
2.39, -97.266, 35.534, 6, 2014, 06, 16, 0.250
2.70, -97.697, 34.541, 5, 2014, 06, 16, 0.250
2.62, -97.407, 35.595, 6, 2014, 06, 16, 0.250
3.47, -97.410, 35.590, 4, 2014, 06, 16, 0.100
4.28, -97.330, 35.580, 8, 2014, 06, 16, 0.100
2.62, -97.407, 35.590, 6, 2014, 06, 16, 0.250
3.38, -97.380, 35.587, 7, 2014, 06, 16, 0.250
2.62, -97.380, 35.588, 6, 2014, 06, 16, 0.250
3.00, -97.405, 35.598, 5, 2014, 06, 16, 0.250
2.55, -97.371, 35.590, 5, 2014, 06, 16, 0.250
2.16, -97.396, 35.597, 5, 2014, 06, 16, 0.250
2.24, -97.265, 35.541, 7, 2014, 06, 16, 0.250
2.39, -97.375, 35.590, 6, 2014, 06, 16, 0.250
2.77, -97.111, 35.481, 5, 2014, 06, 16, 0.250
3.00, -97.405, 35.598, 5, 2014, 06, 16, 0.250
2.39, -97.397, 35.590, 7, 2014, 06, 16, 0.250
2.39, -97.412, 35.607, 3, 2014, 06, 16, 0.250
2.16, -97.415, 35.599, 4, 2014, 06, 16, 0.250
2.93, -97.275, 35.568, 5, 2014, 06, 16, 0.250
2.47, -97.377, 35.591, 5, 2014, 06, 16, 0.250
2.47, -96.859, 36.177, 5, 2014, 06, 16, 0.250
2.47, -97.413, 35.602, 5, 2014, 06, 17, 0.250
2.01, -97.301, 33.960, 5, 2014, 06, 17, 0.250
2.55, -97.411, 35.603, 5, 2014, 06, 17, 0.250
2.93, -97.404, 35.595, 5, 2014, 06, 17, 0.250
2.93, -97.408, 35.597, 5, 2014, 06, 17, 0.250
2.24, -97.376, 35.589, 6, 2014, 06, 17, 0.250
2.32, -97.276, 35.568, 6, 2014, 06, 17, 0.250
2.85, -97.695, 36.692, 5, 2014, 06, 17, 0.250
3.15, -97.374, 35.591, 5, 2014, 06, 17, 0.250
2.77, -97.685, 34.538, 5, 2014, 06, 17, 0.250
2.70, -97.419, 35.595, 5, 2014, 06, 17, 0.250
2.24, -97.416, 35.598, 4, 2014, 06, 17, 0.250
